1,0.321,0.2005050505050505,0.6224938875305623,0.3389142567224759,0.11477045908183632,0.41877637130801687,0.2793504498573623,0.36622807017543857,0.34277198211624443,397,1143,284,156,136,1273,496,140,188,970,668,145,227,1171,376,230
2,0.288125,0.12777777777777777,0.06552567237163814,0.06494165398274987,0.8932135728542914,0.37592867756315007,0.5929203539823009,0.7619047619047619,0.25818548968700417,253,7,8,1712,105,134,15,1791,123,80,128,1640,192,5,17,1790
3,0.439375,0.6823232323232323,0.28361858190709044,0.5119228817858955,0.2869261477045908,0.481811697574893,0.41786743515850144,0.4091646390916464,0.4284649776453055,1351,155,314,160,452,580,651,362,427,290,1009,245,574,363,492,575
4,0.442625,0.4601010101010101,0.28508557457212713,0.480466768138001,0.5489021956087824,0.6357292393579902,0.4076923076923077,0.42163846838824576,0.38049117952265654,911,192,287,590,179,583,595,688,167,344,947,513,176,311,417,1100
5,0.466625,0.7,0.31931540342298287,0.4490106544901065,0.4036926147704591,0.5334872979214781,0.44091829844699526,0.4433867735470942,0.4202597402597403,1386,143,212,239,338,653,551,503,395,317,885,374,479,368,348,809
